,Unnamed: 0,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
317,317,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159
318,318,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139
319,319,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,92
320,320,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68
321,321,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52
322,322,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36
323,323,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27
324,324,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28
325,325,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,2,18,20
326,326,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,12
327,327,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8
328,328,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5
329,329,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1
330,330,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3
331,331,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10
332,332,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23
333,333,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33
334,334,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,2,57,59
335,335,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,18,54,72
336,336,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89
337,337,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101
338,338,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118
339,339,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,21,108,129
340,340,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,33,95,128
341,341,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,83
342,342,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84
343,343,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,74
344,344,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,41
345,345,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57
346,346,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26
347,347,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44
348,348,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39
349,349,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23
350,350,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16
351,351,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,15
352,352,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1
353,353,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2
354,354,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1
355,355,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3
356,356,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18
357,357,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32
358,358,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79
359,359,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93
360,360,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104
361,361,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118
362,362,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91
363,363,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113
364,364,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99
365,365,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105
366,366,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67
367,367,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,14,47,61
368,368,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,7,50,57
369,369,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,6,22,28
370,370,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21
371,371,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18
372,372,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,1,16,17
373,373,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,1,15,16
374,374,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,8
375,375,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,0,2,2
376,376,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,1,2,3
377,377,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,0,1,1
378,378,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,0,5,5
379,379,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,13
380,380,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,33
381,381,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,47
382,382,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,57
383,383,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,9,55,64
384,384,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,10,70,80
385,385,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,13,80,93
386,386,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,86
387,387,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,93
388,388,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82
389,389,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,4,67,71
390,390,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92
391,391,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,2,58,60
392,392,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,4,29,33
393,393,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,3,24,27
394,394,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,13
395,395,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,4
396,396,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,3
397,397,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,0,22,22
398,398,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28
399,399,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,35
400,400,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0,61,61
401,401,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,1,124,125
402,402,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133
403,403,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,99
404,404,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0,83,83
405,405,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41,41
406,406,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33,33
407,407,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1,19,20
408,408,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0,3,3
409,409,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,7
410,410,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3
411,411,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1,2
412,412,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,7
413,413,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32,32
414,414,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89,90
415,415,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,197
416,416,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,109
417,417,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46,47
418,418,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,47,52
419,419,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65,70
420,420,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,78
421,421,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68,75
422,422,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78,82
423,423,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,104
424,424,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190,197
425,425,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156,161
426,426,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112
427,427,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,74,76
428,428,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,59
429,429,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,59
430,430,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27,28
431,431,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8,13
432,432,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2,3,5
433,433,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0,2,2
434,434,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1
435,435,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1
436,436,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6
437,437,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,35
438,438,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,101
439,439,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,249
440,440,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143
441,441,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,57
442,442,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63,68
443,443,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7,77,84
444,444,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,98
445,445,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,75,81
446,446,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,8,62,70
447,447,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8,83,91
448,448,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,215
449,449,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,1,184,185
450,450,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146,152
451,451,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2,124,126
452,452,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3,54,57
453,453,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56,56
454,454,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3,28,31
455,455,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21
456,456,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6
457,457,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2
458,458,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1
459,459,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1
460,460,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5
461,461,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27
462,462,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68
463,463,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217
464,464,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
465,465,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63
466,466,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59
467,467,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78
468,468,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73
469,469,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62
470,470,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65
471,471,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97
472,472,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161
473,473,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120
474,474,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96
475,475,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53
476,476,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41
477,477,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34
478,478,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27
479,479,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13,13
480,480,1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,3,9,12
481,481,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,0,11,11
482,482,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,1,6,7
483,483,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,0,3,3
484,484,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,0,2,2
485,485,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,0,8,8
486,486,1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,1,26,27
487,487,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,3,37,40
488,488,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,3,50,53
489,489,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,4,59,63
490,490,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,10,60,70
491,491,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,12,72,84
492,492,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,11,64,75
493,493,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,10,93,103
494,494,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,11,72,83
495,495,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0.0,8,59,67
496,496,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,0,54,54
497,497,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,6,53,59
498,498,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,1,44,45
499,499,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,0,39,39
500,500,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,7,23,30
501,501,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,2,31,33
502,502,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,2,20,22
503,503,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,1,12,13
504,504,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,3,15,18
505,505,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,1,4,5
506,506,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,0,3,3
507,507,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,0,1,1
508,508,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,1,1,2
509,509,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,2,17,19
510,510,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,3,25,28
511,511,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,7,51,58
512,512,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,22,77,99
513,513,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,24,92,116
514,514,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,12,75,87
515,515,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,17,93,110
516,516,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,13,64,77
517,517,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,9,56,65
518,518,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,5,50,55
519,519,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,5,44,49
520,520,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,5,45,50
521,521,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,4,31,35
522,522,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,5,20,25
523,523,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,5,23,28
524,524,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,4,17,21
525,525,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,0,7,7
526,526,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,0,1,1
527,527,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,0,1,1
528,528,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,0,1,1
529,529,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,0,5,5
530,530,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,0,15,15
531,531,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,5,79,84
532,532,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,6,171,177
533,533,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,4,98,102
534,534,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,6,34,40
535,535,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,3,43,46
536,536,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,11,52,63
537,537,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,6,54,60
538,538,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,2,43,45
539,539,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,7,50,57
540,540,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,4,66,70
541,541,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,6,178,184
542,542,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,8,145,153
543,543,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,5,101,106
544,544,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,1,80,81
545,545,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,6,53,59
546,546,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,3,32,35
547,547,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,3,21,24
548,548,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,3,6,9
549,549,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,0,5,5
550,550,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,0,2,2
551,551,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,0,1,1
552,552,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,0,9,9
553,553,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,1,35,36
554,554,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,5,103,108
555,555,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,5,233,238
556,556,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,10,134,144
557,557,1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,6,49,55
558,558,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,6,55,61
559,559,1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,21,85,106
560,560,1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,21,72,93
561,561,1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,11,57,68
562,562,1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,21,63,84
563,563,1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0,14,102,116
564,564,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0,14,208,222
565,565,1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,7,218,225
566,566,1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,13,133,146
567,567,1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,16,103,119
568,568,1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,5,40,45
569,569,1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,4,49,53
570,570,1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,3,37,40
571,571,1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,3,14,17
572,572,1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,0,5,5
573,573,1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.194,3,7,10
574,574,1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,0,1,1
575,575,1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,0,8,8
576,576,1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,1,29,30
577,577,1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,3,69,72
578,578,1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,3,55,58
579,579,1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,2,26,28
580,580,1,0,1,11,0,3,1,3,0.22,0.197,0.93,0.3284,6,35,41
581,581,1,0,1,12,0,3,1,3,0.22,0.197,0.93,0.3284,7,41,48
582,582,1,0,1,13,0,3,1,3,0.22,0.197,0.93,0.3284,4,43,47
583,583,1,0,1,14,0,3,1,3,0.22,0.197,0.93,0.3582,0,36,36
584,584,1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,1,42,43
585,585,1,0,1,16,0,3,1,4,0.22,0.197,0.93,0.3284,1,35,36
586,586,1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,0,26,26
587,587,1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194,1,23,24
588,588,1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,2,82,84
589,589,1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,3,101,104
590,590,1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,3,76,79
591,591,1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,4,55,59
592,592,1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,2,36,38
593,593,1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,0,27,27
594,594,1,0,1,23,0,4,1,1,0.18,0.197,0.8,0.1642,0,16,16
595,595,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,0,9,9
596,596,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,1,2,3
597,597,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,0,2,2
598,598,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1,0,1
599,599,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,0,4,4
600,600,1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,0,16,16
601,601,1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,2,58,60
602,602,1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,2,155,157
603,603,1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,6,95,101
604,604,1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,0,49,49
605,605,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,0,30,30
606,606,1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,1,28,29
607,607,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,0,31,31
608,608,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,2,36,38
609,609,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,1,40,41
610,610,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,10,70,80
611,611,1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,2,147,149
612,612,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,2,107,109
613,613,1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,5,84,89
614,614,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,1,61,62
615,615,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,1,57,58
616,616,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,0,26,26
617,617,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,1,22,23
618,618,1,0,1,0,0,6,0,1,0.22,0.197,0.64,0.3582,2,26,28
619,619,1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,0,20,20
620,620,1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,0,15,15
621,621,1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,3,5,8
622,622,1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,1,2,3
623,623,1,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,0,2,2
624,624,1,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045,1,4,5
625,625,1,0,1,8,0,6,0,1,0.18,0.197,0.55,0.1642,3,31,34
626,626,1,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896,0,34,34
627,627,1,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045,4,51,55
628,628,1,0,1,11,0,6,0,2,0.18,0.197,0.64,0.1343,4,60,64
629,629,1,0,1,12,0,6,0,2,0.2,0.197,0.59,0.194,12,66,78
630,630,1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,9,56,65
631,631,1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,10,89,99
632,632,1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,22,98,120
633,633,1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,19,88,107
634,634,1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0.0,9,82,91
635,635,1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343,9,59,68
